0 40 inf
0.49215 -nan -nan
0.49216 -nan -nan
0.49217 -nan -nan
0.49218 -nan -nan
0.49219 -nan -nan
0.4922 -nan -nan
0.49221 -nan -nan
0.49222 -nan -nan
0.49223 -nan -nan
0.49224 -nan -nan
0.49225 -nan -nan
0.49226 -nan -nan
0.49227 -nan -nan
0.49228 -nan -nan
0.49229 -nan -nan
0.4923 -nan -nan
0.49231 -nan -nan
0.49232 -nan -nan
0.49233 -nan -nan
0.49234 -nan -nan
0.49235 -nan -nan
0.49236 -nan -nan
0.49237 -nan -nan
0.49238 -nan -nan
0.49239 -nan -nan
0.4924 -nan -nan
0.49241 -nan -nan
0.49242 -nan -nan
0.49243 -nan -nan
0.49244 -nan -nan
0.49245 -nan -nan
0.49246 -nan -nan
0.49247 -nan -nan
0.49248 -nan -nan
0.49249 -nan -nan
0.4925 -nan -nan
0.49251 -nan -nan
0.49252 -nan -nan
0.49253 -nan -nan
0.49254 -nan -nan
0.49255 -nan -nan
0.49256 -nan -nan
0.49257 -nan -nan
0.49258 -nan -nan
0.49259 -nan -nan
0.4926 -nan -nan
0.49261 -nan -nan
0.49262 -nan -nan
0.49263 -nan -nan
0.49264 -nan -nan
0.49265 -nan -nan
0.49266 -nan -nan
0.49267 -nan -nan
0.49268 -nan -nan
0.49269 -nan -nan
0.4927 -nan -nan
0.49271 -nan -nan
0.49272 -nan -nan
0.49273 -nan -nan
0.49274 -nan -nan
0.49275 -nan -nan
0.49276 -nan -nan
0.49277 -nan -nan
0.49278 -nan -nan
0.49279 -nan -nan
0.4928 -nan -nan
0.49281 -nan -nan
0.49282 -nan -nan
0.49283 -nan -nan
0.49284 -nan -nan
0.49285 -nan -nan
0.49286 -nan -nan
0.49287 -nan -nan
0.49288 -nan -nan
0.49289 -nan -nan
0.4929 -nan -nan
0.49291 -nan -nan
0.49292 -nan -nan
0.49293 -nan -nan
0.49294 -nan -nan
0.49295 -nan -nan
0.49296 -nan -nan
0.49297 -nan -nan
0.49298 -nan -nan
0.49299 -nan -nan
0.493 -nan -nan
0.49301 -nan -nan
0.49302 -nan -nan
0.49303 -nan -nan
0.49304 -nan -nan
0.49305 -nan -nan
0.49306 -nan -nan
0.49307 -nan -nan
0.49308 -nan -nan
0.49309 -nan -nan
0.4931 -nan -nan
0.49311 -nan -nan
0.49312 -nan -nan
0.49313 -nan -nan
0.49314 -nan -nan
0.49315 -nan -nan
0.49316 -nan -nan
0.49317 -nan -nan
0.49318 -nan -nan
0.49319 -nan -nan
0.4932 -nan -nan
0.49321 -nan -nan
0.49322 -nan -nan
0.49323 -nan -nan
0.49324 -nan -nan
0.49325 -nan -nan
0.49326 -nan -nan
0.49327 -nan -nan
0.49328 -nan -nan
0.49329 -nan -nan
0.4933 -nan -nan
0.49331 -nan -nan
0.49332 -nan -nan
0.49333 -nan -nan
0.49334 -nan -nan
0.49335 -nan -nan
0.49336 -nan -nan
0.49337 -nan -nan
0.49338 -nan -nan
0.49339 -nan -nan
0.4934 -nan -nan
0.49341 -nan -nan
0.49342 -nan -nan
0.49343 -nan -nan
0.49344 -nan -nan
0.49345 -nan -nan
0.49346 -nan -nan
0.49347 -nan -nan
0.49348 -nan -nan
0.49349 -nan -nan
0.4935 -nan -nan
0.49351 -nan -nan
0.49352 -nan -nan
0.49353 -nan -nan
0.49354 -nan -nan
0.49355 -nan -nan
0.49356 -nan -nan
0.49357 -nan -nan
0.49358 -nan -nan
0.49359 -nan -nan
0.4936 -nan -nan
0.49361 -nan -nan
0.49362 -nan -nan
0.49363 -nan -nan
0.49364 -nan -nan
0.49365 -nan -nan
0.49366 -nan -nan
0.49367 -nan -nan
0.49368 -nan -nan
0.49369 -nan -nan
0.4937 -nan -nan
0.49371 -nan -nan
0.49372 -nan -nan
0.49373 -nan -nan
0.49374 -nan -nan
0.49375 -nan -nan
0.49376 -nan -nan
0.49377 -nan -nan
0.49378 -nan -nan
0.49379 -nan -nan
0.4938 -nan -nan
0.49381 -nan -nan
0.49382 -nan -nan
0.49383 -nan -nan
0.49384 -nan -nan
0.49385 -nan -nan
0.49386 -nan -nan
0.49387 -nan -nan
0.49388 -nan -nan
0.49389 -nan -nan
0.4939 -nan -nan
0.49391 -nan -nan
0.49392 -nan -nan
0.49393 -nan -nan
0.49394 -nan -nan
0.49395 -nan -nan
0.49396 -nan -nan
0.49397 -nan -nan
0.49398 -nan -nan
0.49399 -nan -nan
0.494 -nan -nan
0.49401 -nan -nan
0.49402 -nan -nan
0.49403 -nan -nan
0.49404 -nan -nan
0.49405 -nan -nan
0.49406 -nan -nan
0.49407 -nan -nan
0.49408 -nan -nan
0.49409 -nan -nan
0.4941 -nan -nan
0.49411 -nan -nan
0.49412 -nan -nan
0.49413 -nan -nan
0.49414 -nan -nan
0.49415 -nan -nan
0.49416 -nan -nan
0.49417 -nan -nan
0.49418 -nan -nan
0.49419 -nan -nan
0.4942 -nan -nan
0.49421 -nan -nan
0.49422 -nan -nan
0.49423 -nan -nan
0.49424 -nan -nan
0.49425 -nan -nan
0.49426 -nan -nan
0.49427 -nan -nan
0.49428 -nan -nan
0.49429 -nan -nan
0.4943 -nan -nan
0.49431 -nan -nan
0.49432 -nan -nan
0.49433 -nan -nan
0.49434 -nan -nan
0.49435 -nan -nan
0.49436 -nan -nan
0.49437 -nan -nan
0.49438 -nan -nan
0.49439 -nan -nan
0.4944 -nan -nan
0.49441 -nan -nan
0.49442 -nan -nan
0.49443 -nan -nan
0.49444 -nan -nan
0.49445 -nan -nan
0.49446 -nan -nan
0.49447 -nan -nan
0.49448 -nan -nan
0.49449 -nan -nan
0.4945 -nan -nan
0.49451 -nan -nan
0.49452 -nan -nan
0.49453 -nan -nan
0.49454 -nan -nan
0.49455 -nan -nan
0.49456 -nan -nan
0.49457 -nan -nan
0.49458 -nan -nan
0.49459 -nan -nan
0.4946 -nan -nan
0.49461 -nan -nan
0.49462 -nan -nan
0.49463 -nan -nan
0.49464 -nan -nan
0.49465 -nan -nan
0.49466 -nan -nan
0.49467 -nan -nan
0.49468 -nan -nan
0.49469 -nan -nan
0.4947 -nan -nan
0.49471 -nan -nan
0.49472 -nan -nan
0.49473 -nan -nan
0.49474 -nan -nan
0.49475 -nan -nan
0.49476 -nan -nan
0.49477 -nan -nan
0.49478 -nan -nan
0.49479 -nan -nan
0.4948 -nan -nan
0.49481 -nan -nan
0.49482 -nan -nan
0.49483 -nan -nan
0.49484 -nan -nan
0.49485 -nan -nan
0.49486 -nan -nan
0.49487 -nan -nan
0.49488 -nan -nan
0.49489 -nan -nan
0.4949 -nan -nan
0.49491 -nan -nan
0.49492 -nan -nan
0.49493 -nan -nan
0.49494 -nan -nan
0.49495 -nan -nan
0.49496 -nan -nan
0.49497 -nan -nan
0.49498 -nan -nan
0.49499 -nan -nan
0.495 -nan -nan
0.49501 -nan -nan
0.49502 -nan -nan
0.49503 -nan -nan
0.49504 -nan -nan
0.49505 -nan -nan
0.49506 -nan -nan
0.49507 -nan -nan
0.49508 -nan -nan
0.49509 -nan -nan
0.4951 -nan -nan
0.49511 -nan -nan
0.49512 -nan -nan
0.49513 -nan -nan
0.49514 -nan -nan
0.49515 -nan -nan
0.49516 -nan -nan
0.49517 -nan -nan
0.49518 -nan -nan
0.49519 -nan -nan
0.4952 -nan -nan
0.49521 -nan -nan
0.49522 -nan -nan
0.49523 -nan -nan
0.49524 -nan -nan
0.49525 -nan -nan
0.49526 -nan -nan
0.49527 -nan -nan
0.49528 -nan -nan
0.49529 -nan -nan
0.4953 -nan -nan
0.49531 -nan -nan
0.49532 -nan -nan
0.49533 -nan -nan
0.49534 -nan -nan
0.49535 -nan -nan
0.49536 -nan -nan
0.49537 -nan -nan
0.49538 -nan -nan
0.49539 -nan -nan
0.4954 -nan -nan
0.49541 -nan -nan
0.49542 -nan -nan
0.49543 -nan -nan
0.49544 -nan -nan
0.49545 -nan -nan
0.49546 -nan -nan
0.49547 -nan -nan
0.49548 -nan -nan
0.49549 -nan -nan
0.4955 -nan -nan
0.49551 -nan -nan
0.49552 -nan -nan
0.49553 -nan -nan
0.49554 -nan -nan
0.49555 -nan -nan
0.49556 -nan -nan
0.49557 -nan -nan
0.49558 -nan -nan
0.49559 -nan -nan
0.4956 -nan -nan
0.49561 -nan -nan
0.49562 -nan -nan
0.49563 -nan -nan
0.49564 -nan -nan
0.49565 -nan -nan
0.49566 -nan -nan
0.49567 -nan -nan
0.49568 -nan -nan
0.49569 -nan -nan
0.4957 -nan -nan
0.49571 -nan -nan
0.49572 -nan -nan
0.49573 -nan -nan
0.49574 -nan -nan
0.49575 -nan -nan
0.49576 -nan -nan
0.49577 -nan -nan
0.49578 -nan -nan
0.49579 -nan -nan
0.4958 -nan -nan
0.49581 -nan -nan
0.49582 -nan -nan
0.49583 -nan -nan
0.49584 -nan -nan
0.49585 -nan -nan
0.49586 -nan -nan
0.49587 -nan -nan
0.49588 -nan -nan
0.49589 -nan -nan
0.4959 -nan -nan
0.49591 -nan -nan
0.49592 -nan -nan
0.49593 -nan -nan
0.49594 -nan -nan
0.49595 -nan -nan
0.49596 -nan -nan
0.49597 -nan -nan
0.49598 -nan -nan
0.49599 -nan -nan
0.496 -nan -nan
0.49601 -nan -nan
0.49602 -nan -nan
0.49603 -nan -nan
0.49604 -nan -nan
0.49605 -nan -nan
0.49606 -nan -nan
0.49607 -nan -nan
0.49608 -nan -nan
0.49609 -nan -nan
0.4961 -nan -nan
0.49611 -nan -nan
0.49612 -nan -nan
0.49613 -nan -nan
0.49614 -nan -nan
0.49615 -nan -nan
0.49616 -nan -nan
0.49617 -nan -nan
0.49618 -nan -nan
0.49619 -nan -nan
0.4962 -nan -nan
0.49621 -nan -nan
0.49622 -nan -nan
0.49623 -nan -nan
0.49624 -nan -nan
0.49625 -nan -nan
0.49626 -nan -nan
0.49627 -nan -nan
0.49628 -nan -nan
0.49629 -nan -nan
0.4963 -nan -nan
0.49631 -nan -nan
0.49632 -nan -nan
0.49633 -nan -nan
0.49634 -nan -nan
0.49635 -nan -nan
0.49636 -nan -nan
0.49637 -nan -nan
0.49638 -nan -nan
0.49639 -nan -nan
0.4964 -nan -nan
0.49641 -nan -nan
0.49642 -nan -nan
0.49643 -nan -nan
0.49644 -nan -nan
0.49645 -nan -nan
0.49646 -nan -nan
0.49647 -nan -nan
0.49648 -nan -nan
0.49649 -nan -nan
0.4965 -nan -nan
0.49651 -nan -nan
0.49652 -nan -nan
0.49653 -nan -nan
0.49654 -nan -nan
0.49655 -nan -nan
0.49656 -nan -nan
0.49657 -nan -nan
0.49658 -nan -nan
0.49659 -nan -nan
0.4966 -nan -nan
0.49661 -nan -nan
0.49662 -nan -nan
0.49663 -nan -nan
0.49664 -nan -nan
0.49665 -nan -nan
0.49666 -nan -nan
0.49667 -nan -nan
0.49668 -nan -nan
0.49669 -nan -nan
0.4967 -nan -nan
0.49671 -nan -nan
0.49672 -nan -nan
0.49673 -nan -nan
0.49674 -nan -nan
0.49675 -nan -nan
0.49676 -nan -nan
0.49677 -nan -nan
0.49678 -nan -nan
0.49679 -nan -nan
0.4968 -nan -nan
0.49681 -nan -nan
0.49682 -nan -nan
0.49683 -nan -nan
0.49684 -nan -nan
0.49685 -nan -nan
0.49686 -nan -nan
0.49687 -nan -nan
0.49688 -nan -nan
0.49689 -nan -nan
0.4969 -nan -nan
0.49691 -nan -nan
0.49692 -nan -nan
0.49693 -nan -nan
0.49694 -nan -nan
0.49695 -nan -nan
0.49696 -nan -nan
0.49697 -nan -nan
0.49698 -nan -nan
0.49699 -nan -nan
0.497 -nan -nan
0.49701 -nan -nan
0.49702 -nan -nan
0.49703 -nan -nan
0.49704 -nan -nan
0.49705 -nan -nan
0.49706 -nan -nan
0.49707 -nan -nan
0.49708 -nan -nan
0.49709 -nan -nan
0.4971 -nan -nan
0.49711 -nan -nan
0.49712 -nan -nan
0.49713 -nan -nan
0.49714 -nan -nan
0.49715 -nan -nan
0.49716 -nan -nan
0.49717 -nan -nan
0.49718 -nan -nan
0.49719 -nan -nan
0.4972 -nan -nan
0.49721 -nan -nan
0.49722 -nan -nan
0.49723 -nan -nan
0.49724 -nan -nan
0.49725 -nan -nan
0.49726 -nan -nan
0.49727 -nan -nan
0.49728 -nan -nan
0.49729 -nan -nan
0.4973 -nan -nan
0.49731 -nan -nan
0.49732 -nan -nan
0.49733 -nan -nan
0.49734 -nan -nan
0.49735 -nan -nan
0.49736 -nan -nan
0.49737 -nan -nan
0.49738 -nan -nan
0.49739 -nan -nan
0.4974 -nan -nan
0.49741 -nan -nan
0.49742 -nan -nan
0.49743 -nan -nan
0.49744 -nan -nan
0.49745 -nan -nan
0.49746 -nan -nan
0.49747 -nan -nan
0.49748 -nan -nan
0.49749 -nan -nan
0.4975 -nan -nan
0.49751 -nan -nan
0.49752 -nan -nan
0.49753 -nan -nan
0.49754 -nan -nan
0.49755 -nan -nan
0.49756 -nan -nan
0.49757 -nan -nan
0.49758 -nan -nan
0.49759 -nan -nan
0.4976 -nan -nan
0.49761 -nan -nan
0.49762 -nan -nan
0.49763 -nan -nan
0.49764 -nan -nan
0.49765 -nan -nan
0.49766 -nan -nan
0.49767 -nan -nan
0.49768 -nan -nan
0.49769 -nan -nan
0.4977 -nan -nan
0.49771 -nan -nan
0.49772 -nan -nan
0.49773 -nan -nan
0.49774 -nan -nan
0.49775 -nan -nan
0.49776 -nan -nan
0.49777 -nan -nan
0.49778 -nan -nan
0.49779 -nan -nan
0.4978 -nan -nan
0.49781 -nan -nan
0.49782 -nan -nan
0.49783 -nan -nan
0.49784 -nan -nan
0.49785 -nan -nan
0.49786 -nan -nan
0.49787 -nan -nan
0.49788 -nan -nan
0.49789 -nan -nan
0.4979 -nan -nan
0.49791 -nan -nan
0.49792 -nan -nan
0.49793 -nan -nan
0.49794 -nan -nan
0.49795 -nan -nan
0.49796 -nan -nan
0.49797 -nan -nan
0.49798 -nan -nan
0.49799 -nan -nan
0.498 -nan -nan
0.49801 -nan -nan
0.49802 -nan -nan
0.49803 -nan -nan
0.49804 -nan -nan
0.49805 -nan -nan
0.49806 -nan -nan
0.49807 -nan -nan
0.49808 -nan -nan
0.49809 -nan -nan
0.4981 -nan -nan
0.49811 -nan -nan
0.49812 -nan -nan
0.49813 -nan -nan
0.49814 -nan -nan
0.49815 -nan -nan
0.49816 -nan -nan
0.49817 -nan -nan
0.49818 -nan -nan
0.49819 -nan -nan
0.4982 -nan -nan
0.49821 -nan -nan
0.49822 -nan -nan
0.49823 -nan -nan
0.49824 -nan -nan
0.49825 -nan -nan
0.49826 -nan -nan
0.49827 -nan -nan
0.49828 -nan -nan
0.49829 -nan -nan
0.4983 -nan -nan
0.49831 -nan -nan
0.49832 -nan -nan
0.49833 -nan -nan
0.49834 -nan -nan
0.49835 -nan -nan
0.49836 -nan -nan
0.49837 -nan -nan
0.49838 -nan -nan
0.49839 -nan -nan
0.4984 -nan -nan
0.49841 -nan -nan
0.49842 -nan -nan
0.49843 -nan -nan
0.49844 -nan -nan
0.49845 -nan -nan
0.49846 -nan -nan
0.49847 -nan -nan
0.49848 -nan -nan
0.49849 -nan -nan
0.4985 -nan -nan
0.49851 -nan -nan
0.49852 -nan -nan
0.49853 -nan -nan
0.49854 -nan -nan
0.49855 -nan -nan
0.49856 -nan -nan
0.49857 -nan -nan
0.49858 -nan -nan
0.49859 -nan -nan
0.4986 -nan -nan
0.49861 -nan -nan
0.49862 -nan -nan
0.49863 -nan -nan
0.49864 -nan -nan
0.49865 -nan -nan
0.49866 -nan -nan
0.49867 -nan -nan
0.49868 -nan -nan
0.49869 -nan -nan
0.4987 -nan -nan
0.49871 -nan -nan
0.49872 -nan -nan
0.49873 -nan -nan
0.49874 -nan -nan
0.49875 -nan -nan
0.49876 -nan -nan
0.49877 -nan -nan
0.49878 -nan -nan
0.49879 -nan -nan
0.4988 -nan -nan
0.49881 -nan -nan
0.49882 -nan -nan
0.49883 -nan -nan
0.49884 -nan -nan
0.49885 -nan -nan
0.49886 -nan -nan
0.49887 -nan -nan
0.49888 -nan -nan
0.49889 -nan -nan
0.4989 -nan -nan
0.49891 -nan -nan
0.49892 -nan -nan
0.49893 -nan -nan
0.49894 -nan -nan
0.49895 -nan -nan
0.49896 -nan -nan
0.49897 -nan -nan
0.49898 -nan -nan
0.49899 -nan -nan
0.499 -nan -nan
0.49901 -nan -nan
0.49902 -nan -nan
0.49903 -nan -nan
0.49904 -nan -nan
0.49905 -nan -nan
0.49906 -nan -nan
0.49907 -nan -nan
0.49908 -nan -nan
0.49909 -nan -nan
0.4991 -nan -nan
0.49911 -nan -nan
0.49912 -nan -nan
0.49913 -nan -nan
0.49914 -nan -nan
0.49915 -nan -nan
0.49916 -nan -nan
0.49917 -nan -nan
0.49918 -nan -nan
0.49919 -nan -nan
0.4992 -nan -nan
0.49921 -nan -nan
0.49922 -nan -nan
0.49923 -nan -nan
0.49924 -nan -nan
0.49925 -nan -nan
0.49926 -nan -nan
0.49927 -nan -nan
0.49928 -nan -nan
0.49929 -nan -nan
0.4993 -nan -nan
0.49931 -nan -nan
0.49932 -nan -nan
0.49933 -nan -nan
0.49934 -nan -nan
0.49935 -nan -nan
0.49936 -nan -nan
0.49937 -nan -nan
0.49938 -nan -nan
0.49939 -nan -nan
0.4994 -nan -nan
0.49941 -nan -nan
0.49942 -nan -nan
0.49943 -nan -nan
0.49944 -nan -nan
0.49945 -nan -nan
0.49946 -nan -nan
0.49947 -nan -nan
0.49948 -nan -nan
0.49949 -nan -nan
0.4995 -nan -nan
0.49951 -nan -nan
0.49952 -nan -nan
0.49953 -nan -nan
0.49954 -nan -nan
0.49955 -nan -nan
0.49956 -nan -nan
0.49957 -nan -nan
0.49958 -nan -nan
0.49959 -nan -nan
0.4996 -nan -nan
0.49961 -nan -nan
0.49962 -nan -nan
0.49963 -nan -nan
0.49964 -nan -nan
0.49965 -nan -nan
0.49966 -nan -nan
0.49967 -nan -nan
0.49968 -nan -nan
0.49969 -nan -nan
0.4997 -nan -nan
0.49971 -nan -nan
0.49972 -nan -nan
0.49973 -nan -nan
0.49974 -nan -nan
0.49975 -nan -nan
0.49976 -nan -nan
0.49977 -nan -nan
0.49978 -nan -nan
0.49979 -nan -nan
0.4998 -nan -nan
0.49981 -nan -nan
0.49982 -nan -nan
0.49983 -nan -nan
0.49984 -nan -nan
0.49985 -nan -nan
0.49986 -nan -nan
0.49987 -nan -nan
0.49988 -nan -nan
0.49989 -nan -nan
0.4999 -nan -nan
0.49991 -nan -nan
0.49992 -nan -nan
0.49993 -nan -nan
0.49994 -nan -nan
0.49995 -nan -nan
0.49996 -nan -nan
0.49997 -nan -nan
0.49998 -nan -nan
0.49999 -nan -nan
0.5 -nan -nan
0.50001 -nan -nan
0.50002 -nan -nan
0.50003 -nan -nan
0.50004 -nan -nan
0.50005 -nan -nan
0.50006 -nan -nan
0.50007 -nan -nan
0.50008 -nan -nan
0.50009 -nan -nan
0.5001 -nan -nan
0.50011 -nan -nan
0.50012 -nan -nan
0.50013 -nan -nan
0.50014 -nan -nan
0.50015 -nan -nan
0.50016 -nan -nan
0.50017 -nan -nan
0.50018 -nan -nan
0.50019 -nan -nan
0.5002 -nan -nan
0.50021 -nan -nan
0.50022 -nan -nan
0.50023 -nan -nan
0.50024 -nan -nan
0.50025 -nan -nan
0.50026 -nan -nan
0.50027 -nan -nan
0.50028 -nan -nan
0.50029 -nan -nan
0.5003 -nan -nan
0.50031 -nan -nan
0.50032 -nan -nan
0.50033 -nan -nan
0.50034 -nan -nan
0.50035 -nan -nan
0.50036 -nan -nan
0.50037 -nan -nan
0.50038 -nan -nan
0.50039 -nan -nan
0.5004 -nan -nan
0.50041 -nan -nan
0.50042 -nan -nan
0.50043 -nan -nan
0.50044 -nan -nan
0.50045 -nan -nan
0.50046 -nan -nan
0.50047 -nan -nan
0.50048 -nan -nan
0.50049 -nan -nan
0.5005 -nan -nan
0.50051 -nan -nan
0.50052 -nan -nan
0.50053 -nan -nan
0.50054 -nan -nan
0.50055 -nan -nan
0.50056 -nan -nan
0.50057 -nan -nan
0.50058 -nan -nan
0.50059 -nan -nan
0.5006 -nan -nan
0.50061 -nan -nan
0.50062 -nan -nan
0.50063 -nan -nan
0.50064 -nan -nan
0.50065 -nan -nan
0.50066 -nan -nan
0.50067 -nan -nan
0.50068 -nan -nan
0.50069 -nan -nan
0.5007 -nan -nan
0.50071 -nan -nan
0.50072 -nan -nan
0.50073 -nan -nan
0.50074 -nan -nan
0.50075 -nan -nan
0.50076 -nan -nan
0.50077 -nan -nan
0.50078 -nan -nan
0.50079 -nan -nan
0.5008 -nan -nan
0.50081 -nan -nan
0.50082 -nan -nan
0.50083 -nan -nan
0.50084 -nan -nan
0.50085 -nan -nan
0.50086 -nan -nan
0.50087 -nan -nan
0.50088 -nan -nan
0.50089 -nan -nan
0.5009 -nan -nan
0.50091 -nan -nan
0.50092 -nan -nan
0.50093 -nan -nan
0.50094 -nan -nan
0.50095 -nan -nan
0.50096 -nan -nan
0.50097 -nan -nan
0.50098 -nan -nan
0.50099 -nan -nan
0.501 -nan -nan
0.50101 -nan -nan
0.50102 -nan -nan
0.50103 -nan -nan
0.50104 -nan -nan
0.50105 -nan -nan
0.50106 -nan -nan
0.50107 -nan -nan
0.50108 -nan -nan
0.50109 -nan -nan
0.5011 -nan -nan
0.50111 -nan -nan
0.50112 -nan -nan
0.50113 -nan -nan
0.50114 -nan -nan
0.50115 -nan -nan
0.50116 -nan -nan
0.50117 -nan -nan
0.50118 -nan -nan
0.50119 -nan -nan
0.5012 -nan -nan
0.50121 -nan -nan
0.50122 -nan -nan
0.50123 -nan -nan
0.50124 -nan -nan
0.50125 -nan -nan
0.50126 -nan -nan
0.50127 -nan -nan
0.50128 -nan -nan
0.50129 -nan -nan
0.5013 -nan -nan
0.50131 -nan -nan
0.50132 -nan -nan
0.50133 -nan -nan
0.50134 -nan -nan
0.50135 -nan -nan
0.50136 -nan -nan
0.50137 -nan -nan
0.50138 -nan -nan
0.50139 -nan -nan
0.5014 -nan -nan
0.50141 -nan -nan
0.50142 -nan -nan
0.50143 -nan -nan
0.50144 -nan -nan
0.50145 -nan -nan
0.50146 -nan -nan
0.50147 -nan -nan
0.50148 -nan -nan
0.50149 -nan -nan
0.5015 -nan -nan
0.50151 -nan -nan
0.50152 -nan -nan
0.50153 -nan -nan
0.50154 -nan -nan
0.50155 -nan -nan
0.50156 -nan -nan
0.50157 -nan -nan
0.50158 -nan -nan
0.50159 -nan -nan
0.5016 -nan -nan
0.50161 -nan -nan
0.50162 -nan -nan
0.50163 -nan -nan
0.50164 -nan -nan
0.50165 -nan -nan
0.50166 -nan -nan
0.50167 -nan -nan
0.50168 -nan -nan
0.50169 -nan -nan
0.5017 -nan -nan
0.50171 -nan -nan
0.50172 -nan -nan
0.50173 -nan -nan
0.50174 -nan -nan
0.50175 -nan -nan
0.50176 -nan -nan
0.50177 -nan -nan
0.50178 -nan -nan
0.50179 -nan -nan
0.5018 -nan -nan
0.50181 -nan -nan
0.50182 -nan -nan
0.50183 -nan -nan
0.50184 -nan -nan
0.50185 -nan -nan
0.50186 -nan -nan
0.50187 -nan -nan
0.50188 -nan -nan
0.50189 -nan -nan
0.5019 -nan -nan
0.50191 -nan -nan
0.50192 -nan -nan
0.50193 -nan -nan
0.50194 -nan -nan
0.50195 -nan -nan
0.50196 -nan -nan
0.50197 -nan -nan
0.50198 -nan -nan
0.50199 -nan -nan
0.502 -nan -nan
0.50201 -nan -nan
0.50202 -nan -nan
0.50203 -nan -nan
0.50204 -nan -nan
0.50205 -nan -nan
0.50206 -nan -nan
0.50207 -nan -nan
0.50208 -nan -nan
0.50209 -nan -nan
0.5021 -nan -nan
0.50211 -nan -nan
0.50212 -nan -nan
0.50213 -nan -nan
0.50214 -nan -nan
0.50215 -nan -nan
0.50216 -nan -nan
0.50217 -nan -nan
0.50218 -nan -nan
0.50219 -nan -nan
0.5022 -nan -nan
0.50221 -nan -nan
0.50222 -nan -nan
0.50223 -nan -nan
0.50224 -nan -nan
0.50225 -nan -nan
0.50226 -nan -nan
0.50227 -nan -nan
0.50228 -nan -nan
0.50229 -nan -nan
0.5023 -nan -nan
0.50231 -nan -nan
0.50232 -nan -nan
0.50233 -nan -nan
0.50234 -nan -nan
0.50235 -nan -nan
0.50236 -nan -nan
0.50237 -nan -nan
0.50238 -nan -nan
0.50239 -nan -nan
0.5024 -nan -nan
0.50241 -nan -nan
0.50242 -nan -nan
0.50243 -nan -nan
0.50244 -nan -nan
0.50245 -nan -nan
0.50246 -nan -nan
0.50247 -nan -nan
0.50248 -nan -nan
0.50249 -nan -nan
0.5025 -nan -nan
0.50251 -nan -nan
0.50252 -nan -nan
0.50253 -nan -nan
0.50254 -nan -nan
0.50255 -nan -nan
0.50256 -nan -nan
0.50257 -nan -nan
0.50258 -nan -nan
0.50259 -nan -nan
0.5026 -nan -nan
0.50261 -nan -nan
0.50262 -nan -nan
0.50263 -nan -nan
0.50264 -nan -nan
0.50265 -nan -nan
0.50266 -nan -nan
0.50267 -nan -nan
0.50268 -nan -nan
0.50269 -nan -nan
0.5027 -nan -nan
0.50271 -nan -nan
0.50272 -nan -nan
0.50273 -nan -nan
0.50274 -nan -nan
0.50275 -nan -nan
0.50276 -nan -nan
0.50277 -nan -nan
0.50278 -nan -nan
0.50279 -nan -nan
0.5028 -nan -nan
0.50281 -nan -nan
0.50282 -nan -nan
0.50283 -nan -nan
0.50284 -nan -nan
0.50285 -nan -nan
0.50286 -nan -nan
0.50287 -nan -nan
0.50288 -nan -nan
0.50289 -nan -nan
0.5029 -nan -nan
0.50291 -nan -nan
0.50292 -nan -nan
0.50293 -nan -nan
0.50294 -nan -nan
0.50295 -nan -nan
0.50296 -nan -nan
0.50297 -nan -nan
0.50298 -nan -nan
0.50299 -nan -nan
0.503 -nan -nan
0.50301 -nan -nan
0.50302 -nan -nan
0.50303 -nan -nan
0.50304 -nan -nan
0.50305 -nan -nan
0.50306 -nan -nan
0.50307 -nan -nan
0.50308 -nan -nan
0.50309 -nan -nan
0.5031 -nan -nan
0.50311 -nan -nan
0.50312 -nan -nan
0.50313 -nan -nan
0.50314 -nan -nan
0.50315 -nan -nan
0.50316 -nan -nan
0.50317 -nan -nan
0.50318 -nan -nan
0.50319 -nan -nan
0.5032 -nan -nan
0.50321 -nan -nan
0.50322 -nan -nan
0.50323 -nan -nan
0.50324 -nan -nan
0.50325 -nan -nan
0.50326 -nan -nan
0.50327 -nan -nan
0.50328 -nan -nan
0.50329 -nan -nan
0.5033 -nan -nan
0.50331 -nan -nan
0.50332 -nan -nan
0.50333 -nan -nan
0.50334 -nan -nan
0.50335 -nan -nan
0.50336 -nan -nan
0.50337 -nan -nan
0.50338 -nan -nan
0.50339 -nan -nan
0.5034 -nan -nan
0.50341 -nan -nan
0.50342 -nan -nan
0.50343 -nan -nan
0.50344 -nan -nan
0.50345 -nan -nan
0.50346 -nan -nan
0.50347 -nan -nan
0.50348 -nan -nan
0.50349 -nan -nan
0.5035 -nan -nan
0.50351 -nan -nan
0.50352 -nan -nan
0.50353 -nan -nan
0.50354 -nan -nan
0.50355 -nan -nan
0.50356 -nan -nan
0.50357 -nan -nan
0.50358 -nan -nan
0.50359 -nan -nan
0.5036 -nan -nan
0.50361 -nan -nan
0.50362 -nan -nan
0.50363 -nan -nan
0.50364 -nan -nan
0.50365 -nan -nan
0.50366 -nan -nan
0.50367 -nan -nan
0.50368 -nan -nan
0.50369 -nan -nan
0.5037 -nan -nan
0.50371 -nan -nan
0.50372 -nan -nan
0.50373 -nan -nan
0.50374 -nan -nan
0.50375 -nan -nan
0.50376 -nan -nan
0.50377 -nan -nan
0.50378 -nan -nan
0.50379 -nan -nan
0.5038 -nan -nan
0.50381 -nan -nan
